RUSBag
53.73
53.98
54.04
54.04
54.04
53.07
53.67
53.8
53.8
54.52
54.22
53.13
53.61
54.82
53.67
53.92
53.8
53.67
53.73
53.67
54.04
52.77
53.98
53.01
54.1
54.1
54.1
53.67
54.34
53.07
54.1
52.41
54.04
54.58
53.25
53.49
53.55
53.43
53.49
54.28
53.67
53.07
53.73
53.98
54.16
53.43
54.1
55.12
54.1
53.73
54.16
53.92
53.25
53.86
54.4
53.55
53.55
53.55
54.04
53.25
53.73
53.86
53.37
53.31
54.52
54.1
55.12
54.34
53.49
53.86
54.16
54.4
54.76
53.8
53.73
55.24
53.86
53.98
54.28
52.71
55.18
53.25
53.98
53.31
53.43
53.92
53.49
52.95
54.34
54.16
53.8
53.8
53.67
53.73
54.94
54.58
54.04
54.16
54.52
54.28

