RUSBag
56.07
57.94
56.54
55.14
56.07
55.14
57.01
57.48
58.41
57.48
57.48
57.48
56.07
57.48
56.54
57.94
57.48
58.41
54.67
56.54
56.07
56.07
54.21
56.54
56.54
56.07
56.54
55.61
55.61
55.14
57.01
56.07
56.54
59.35
56.54
57.94
57.48
57.48
58.41
56.54
58.88
57.94
56.54
55.61
58.41
57.48
56.54
56.07
56.54
55.61
57.48
57.94
57.48
58.41
55.14
57.01
57.48
57.94
56.07
57.01
57.01
59.35
55.61
56.07
58.41
56.54
57.48
58.41
56.54
57.48
58.41
55.61
56.07
55.61
57.48
56.07
56.07
56.54
53.27
57.48
56.54
57.94
57.01
57.94
58.41
57.01
55.14
54.21
56.54
58.88
54.67
55.61
55.14
57.48
57.01
56.54
56.54
58.41
57.94
57.48

