RUSBag
100.0
99.7
100.0
99.1
100.0
99.7
99.7
99.55
100.0
99.7
100.0
99.85
99.7
99.85
99.85
99.7
99.85
99.85
99.85
99.7
99.85
99.85
99.85
99.1
99.85
99.85
99.7
99.85
100.0
99.7
99.85
99.85
99.85
100.0
100.0
100.0
99.7
100.0
99.85
99.7
99.55
99.85
99.7
100.0
99.85
99.7
100.0
99.85
100.0
99.85
99.85
100.0
99.85
99.85
100.0
99.85
99.85
99.85
99.85
100.0
99.85
99.7
99.7
99.7
100.0
99.4
100.0
98.95
98.95
100.0
100.0
100.0
100.0
99.7
99.85
100.0
100.0
99.85
100.0
100.0
100.0
100.0
100.0
99.85
99.85
99.85
100.0
99.85
99.85
99.85
99.85
100.0
100.0
100.0
100.0
100.0
99.7
98.64
100.0
100.0

