RUSBag
97.28
96.89
97.67
97.67
96.5
97.67
98.83
97.28
96.11
97.28
96.5
97.67
97.67
96.5
98.05
97.28
96.89
97.67
97.28
96.89
96.5
96.5
97.28
97.28
97.67
98.05
98.05
98.05
96.89
98.83
98.83
96.89
96.89
96.11
95.72
98.44
96.89
97.67
99.22
96.5
96.5
96.89
97.67
97.67
97.67
97.67
98.83
96.11
97.67
96.89
97.67
97.28
96.5
96.89
96.5
97.67
98.05
96.5
98.44
97.67
97.28
97.67
97.28
97.28
97.28
97.67
97.28
97.28
98.83
96.5
98.83
96.89
98.05
97.67
98.83
97.28
97.28
97.67
98.05
97.28
97.28
98.44
98.05
97.67
98.83
96.11
98.44
97.28
98.44
98.44
96.5
98.44
97.67
97.28
96.11
98.83
97.67
96.5
98.05
95.33

