RUSBag
30.97
42.61
44.32
29.55
32.67
33.52
32.95
29.55
33.52
31.53
30.68
30.97
33.81
33.24
31.82
32.67
33.24
31.82
32.95
30.97
32.95
31.82
28.69
32.67
31.82
33.24
34.09
32.67
30.11
33.52
38.92
33.81
28.69
28.13
32.67
28.98
32.67
31.25
34.09
34.66
32.67
32.95
30.4
32.1
32.39
32.1
33.52
32.67
34.66
30.97
31.82
32.95
30.4
35.51
33.52
33.52
33.52
39.49
32.67
33.81
32.1
33.24
30.4
30.68
32.67
33.24
31.25
32.39
32.1
32.1
31.53
30.4
31.25
34.09
31.82
33.81
30.11
32.39
32.39
29.83
32.95
32.95
31.53
29.55
34.38
30.68
32.67
29.83
33.24
32.39
33.81
30.11
33.52
30.4
33.52
34.66
32.67
32.95
33.24
28.13

