RUSBag
29.21
30.65
30.65
29.93
29.33
29.33
29.81
31.85
30.17
29.81
29.57
31.25
29.33
30.05
31.01
30.53
31.13
30.41
28.85
30.53
30.77
29.81
30.17
30.65
29.93
30.89
29.09
30.53
31.13
30.89
30.65
30.41
30.41
30.05
29.93
31.73
30.41
29.09
29.57
31.13
30.29
31.01
30.05
30.65
30.05
29.69
30.29
30.29
29.57
29.09
29.69
31.01
29.09
30.53
29.45
29.93
30.77
29.57
29.93
31.73
31.25
29.81
31.13
29.45
30.29
30.17
29.93
29.33
30.05
30.29
31.61
29.81
30.29
30.41
30.29
29.93
30.65
31.37
29.69
29.93
30.53
31.01
31.61
30.17
30.05
31.13
27.88
31.13
31.01
30.41
28.73
28.25
30.17
30.41
30.17
30.53
29.81
30.77
29.93
30.65

