RUSBag
68.6
65.7
65.12
66.86
68.02
63.37
69.19
68.02
70.35
66.86
65.7
66.28
69.77
68.6
66.86
69.77
67.44
70.93
68.6
67.44
67.44
69.19
66.28
68.6
69.19
69.77
66.86
68.02
68.6
69.19
69.77
66.28
65.7
68.6
68.02
65.7
67.44
67.44
63.95
68.6
68.02
67.44
69.77
70.35
65.7
66.86
68.6
70.35
69.19
68.02
65.7
69.77
69.19
68.6
68.02
65.12
67.44
68.6
69.77
68.6
66.28
68.02
69.77
68.6
68.02
67.44
70.35
66.28
68.02
68.02
69.77
69.19
70.35
68.02
69.77
69.77
67.44
68.6
66.86
68.6
67.44
69.19
69.19
68.6
69.19
66.86
68.02
69.77
68.02
67.44
68.6
69.77
65.7
68.02
67.44
69.19
68.02
68.02
69.19
69.19

