ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,2,15,0.715817,40,7,257,0,5,82328,16,132,0,132,0
1,2,15,0.715817,4,3,153,0,6,15731,15,132,0,132,0
1,2,15,0.715817,3,3,67,0,5,82328,7,132,0,132,0
1,2,15,0.715817,1,1,63,0,3,55274,3,132,0,132,0
1,1,1,0,6,2,32,0,1,1958,2,583,1,559,0
1,1,1,0,127,11,88,0,1,78492,3,584,2,560,1
1,2,16,0.900818,111,11,506,1,6,17420,25,97,3,97,1
1,2,16,0.900818,54,10,346,1,5,83696,14,97,1,97,1
1,2,16,0.900818,6,1,33,1,3,67361,4,97,0,97,1
1,2,16,0.900818,57,19,203,1,6,83696,13,97,0,97,1
1,2,16,0.900818,7,2,149,1,4,62082,13,97,2,97,0
1,2,16,0.900818,42,18,590,1,7,82701,37,97,4,97,1
1,2,16,0.900818,16,12,438,1,4,74419,9,97,2,97,0
1,2,16,0.900818,8,24,427,1,6,83696,16,97,5,97,1
1,2,16,0.900818,59,6,454,1,8,83696,30,97,5,97,0
1,2,16,0.900818,64,0,-1,1,1,0,1,97,0,97,0
1,2,16,0.900818,23,1,67,1,3,40307,4,97,0,97,0
1,2,16,0.900818,16,0,52,1,3,40307,4,97,0,97,0
1,2,16,0.900818,31,2,12,1,2,76552,2,97,0,97,0
1,2,16,0.900818,66,0,0,1,1,0,1,97,0,97,0
1,2,16,0.900818,93,37,242,1,4,73031,5,97,0,97,0
1,2,16,0.900818,115,63,320,1,3,83696,4,97,0,97,0
1,1,4,0.976252,0,10,154,0,4,56108,14,113,3,113,0
1,1,4,0.976252,14,1,614,0,7,56108,38,113,5,113,1
1,1,4,0.976252,0,11,442,0,4,56108,10,113,3,113,0
1,1,4,0.976252,0,19,507,0,8,56108,31,113,6,113,0
1,3,3,0.967751,15,23,606,0,6,56896,26,117,4,117,0
1,3,3,0.967751,7,44,176,0,5,72182,11,117,0,117,0
1,3,3,0.967751,73,0,0,0,1,0,1,117,0,117,0
1,1,3,0.73333,1,1,627,0,7,5667,39,120,6,120,1
1,1,3,0.73333,28,6,488,0,8,5667,32,120,7,120,1
1,1,3,0.73333,21,10,298,0,4,61775,6,120,1,120,1
1,1,1,0,1,1,73,0,1,7659,2,123,1,123,0
1,2,4,0.734968,22,3,1133,0,4,9746,18,124,4,124,1
1,2,4,0.734968,1,1,91,0,5,72039,7,124,0,124,0
1,2,4,0.734968,75,7,102,0,5,74151,8,124,1,124,1
1,2,4,0.734968,22,10,182,0,5,9277,9,124,1,124,1
1,2,2,0.811278,0,2,598,1,6,38198,27,132,7,107,0
1,2,2,0.811278,3,3,627,1,7,33319,40,132,2,107,0
