ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,108,1217,0.884722,5,0,-5,0,1,0,1,95,0,0,0
1,108,1217,0.884722,73,0,-73,0,1,0,1,95,0,0,0
1,108,1217,0.884722,90,0,-90,0,1,0,1,95,0,0,0
1,108,1217,0.884722,26,0,-26,0,1,0,1,95,0,0,0
1,108,1217,0.884722,40,0,-40,0,1,0,1,95,0,0,0
1,108,1217,0.884722,45,0,-45,0,1,0,1,95,0,0,0
1,108,1217,0.884722,131,0,-131,0,1,0,1,95,0,0,0
1,108,1217,0.884722,166,0,-166,0,1,0,1,95,0,0,0
1,108,1217,0.884722,26,0,-26,0,1,0,1,95,0,0,0
1,108,1217,0.884722,97,0,-97,0,1,0,1,95,0,0,0
1,108,1217,0.884722,31,0,-31,0,1,0,1,95,0,0,0
1,108,1217,0.884722,30,0,-30,0,1,0,1,95,0,0,0
1,108,1217,0.884722,113,0,-113,0,1,0,1,95,0,0,0
1,108,1217,0.884722,56,0,-56,0,1,0,1,95,0,0,0
1,108,1217,0.884722,29,0,-29,0,1,0,1,95,0,0,0
1,108,1217,0.884722,111,0,-111,0,1,0,1,95,0,0,0
1,108,1217,0.884722,96,0,-96,0,1,0,1,95,0,0,0
1,108,1217,0.884722,147,0,-147,0,1,0,1,95,0,0,0
1,108,1217,0.884722,202,0,-202,0,1,0,1,95,0,0,0
1,108,1217,0.884722,29,0,-29,0,1,0,1,95,0,0,0
1,108,1217,0.884722,256,0,-256,0,1,0,1,95,0,0,0
1,108,1217,0.884722,82,0,-82,0,1,0,1,95,0,0,0
1,108,1217,0.884722,153,0,-153,0,1,0,1,95,0,0,0
1,108,1217,0.884722,188,0,-188,0,1,0,1,95,0,0,0
1,108,1217,0.884722,29,0,-29,0,1,0,1,95,0,0,0
1,108,1217,0.884722,125,0,-125,0,1,0,1,95,0,0,0
1,108,1217,0.884722,30,0,-30,0,1,0,1,95,0,0,0
1,108,1217,0.884722,112,0,-112,0,1,0,1,95,0,0,0
1,108,1217,0.884722,305,0,-305,0,1,0,1,95,0,0,0
1,108,1217,0.884722,39,0,-39,0,1,0,1,95,0,0,0
1,108,1217,0.884722,47,0,-47,0,1,0,1,95,0,0,0
1,108,1217,0.884722,102,0,-102,0,1,0,1,95,0,0,0
1,108,1217,0.884722,41,0,-41,0,1,0,1,95,0,0,0
1,108,1217,0.884722,30,0,-30,0,1,0,1,95,0,0,0
1,108,1217,0.884722,28,0,-28,0,1,0,1,95,0,0,0
1,108,1217,0.884722,35,0,-35,0,1,0,1,95,0,0,0
1,108,1217,0.884722,47,0,-47,0,1,0,1,95,0,0,0
1,108,1217,0.884722,74,0,-74,0,1,0,1,95,0,0,0
1,108,1217,0.884722,103,0,-103,0,1,0,1,95,0,0,0
1,108,1217,0.884722,174,0,-174,0,1,0,1,95,0,0,0
1,108,1217,0.884722,170,0,-170,0,1,0,1,95,0,0,0
1,108,1217,0.884722,171,0,-171,0,1,0,1,95,0,0,0
1,108,1217,0.884722,51,0,-51,0,1,0,1,95,0,0,0
1,108,1217,0.884722,186,0,-186,0,1,0,1,95,0,0,0
1,108,1217,0.884722,78,0,-78,0,1,0,1,95,0,0,0
1,108,1217,0.884722,49,0,-49,0,1,0,1,95,0,0,0
1,108,1217,0.884722,23,0,-23,0,1,0,1,95,0,0,0
1,108,1217,0.884722,152,0,-152,0,1,0,1,95,0,0,0
1,108,1217,0.884722,92,0,-92,0,1,0,1,95,0,0,0
1,108,1217,0.884722,152,0,-152,0,1,0,1,95,0,0,0
1,108,1217,0.884722,125,0,-125,0,1,0,1,95,0,0,0
1,108,1217,0.884722,53,0,-53,0,1,0,1,95,0,0,0
1,108,1217,0.884722,353,0,-353,0,1,0,1,95,0,0,0
1,108,1217,0.884722,70,0,-70,0,1,0,1,95,0,0,0
1,108,1217,0.884722,553,0,-553,0,1,0,1,95,0,0,0
1,108,1217,0.884722,72,0,-72,0,1,0,1,95,0,0,0
1,108,1217,0.884722,77,0,-77,0,1,0,1,95,0,0,0
1,108,1217,0.884722,97,0,-97,0,1,0,1,95,0,0,0
1,108,1217,0.884722,149,0,-149,0,1,0,1,95,0,0,0
1,108,1217,0.884722,26,0,-26,0,1,0,1,95,0,0,0
1,108,1217,0.884722,47,0,-47,0,1,0,1,95,0,0,0
1,108,1217,0.884722,97,0,-97,0,1,0,1,95,0,0,0
1,108,1217,0.884722,122,0,-122,0,1,0,1,95,0,0,0
1,108,1217,0.884722,45,0,-45,0,1,0,1,95,0,0,0
1,108,1217,0.884722,97,0,-97,0,1,0,1,95,0,0,0
1,108,1217,0.884722,160,0,-160,0,1,0,1,95,0,0,0
1,108,1217,0.884722,32,0,-32,0,1,0,1,95,0,0,0
1,108,1217,0.884722,88,0,-88,0,1,0,1,95,0,0,0
1,108,1217,0.884722,64,0,-64,0,1,0,1,95,0,0,0
1,108,1217,0.884722,54,0,-54,0,1,0,1,95,0,0,0
1,108,1217,0.884722,58,0,-58,0,1,0,1,95,0,0,0
1,108,1217,0.884722,60,0,-60,0,1,0,1,95,0,0,0
1,108,1217,0.884722,70,0,-70,0,1,0,1,95,0,0,0
1,108,1217,0.884722,174,0,-174,0,1,0,1,95,0,0,0
1,108,1217,0.884722,121,0,-121,0,1,0,1,95,0,0,0
1,108,1217,0.884722,237,0,-237,0,1,0,1,95,0,0,0
1,108,1217,0.884722,173,0,-173,0,1,0,1,95,0,0,0
1,108,1217,0.884722,38,0,-38,0,1,0,1,95,0,0,0
1,108,1217,0.884722,56,0,-56,0,1,0,1,95,0,0,0
1,108,1217,0.884722,77,0,-77,0,1,0,1,95,0,0,0
1,108,1217,0.884722,45,0,-45,0,1,0,1,95,0,0,0
1,108,1217,0.884722,95,0,-95,0,1,0,1,95,0,0,0
1,108,1217,0.884722,252,0,-252,0,1,0,1,95,0,0,0
1,108,1217,0.884722,146,0,-146,0,1,0,1,95,0,0,0
1,108,1217,0.884722,99,0,-99,0,1,0,1,95,0,0,0
1,108,1217,0.884722,263,0,-263,0,1,0,1,95,0,0,0
1,108,1217,0.884722,411,0,-411,0,1,0,1,95,0,0,0
1,108,1217,0.884722,181,0,-181,0,1,0,1,95,0,0,0
1,108,1217,0.884722,184,0,-184,0,1,0,1,95,0,0,0
