RUSBag,RUSMaxBag,RUSVoteBag
0.3889,0.4643,0.3929
0.4667,0.4815,0.5417
0.3824,0.4063,0.4615
0.4571,0.4286,0.5
0.4043,0.3913,0.3846
0.5,0.4444,0.44
0.35,0.3784,0.3889
0.4118,0.4516,0.4138
0.3947,0.3611,0.4839
0.4444,0.4242,0.4828
0.3333,0.3243,0.3636
0.5769,0.5185,0.6364
0.3864,0.439,0.4444
0.3478,0.4146,0.4167
0.4444,0.4324,0.5517
0.3947,0.4167,0.4242
0.5161,0.5161,0.5
0.3488,0.3415,0.375
0.3864,0.4,0.4444
0.3333,0.3333,0.3514
0.3784,0.4,0.3871
0.5,0.5652,0.52
0.375,0.3889,0.3889
0.383,0.45,0.5517
0.4054,0.4167,0.4839
0.5,0.5172,0.4815
0.4194,0.4375,0.48
0.4048,0.4211,0.4167
0.3514,0.3243,0.3929
0.3143,0.3438,0.36
0.4615,0.4615,0.5313
0.3488,0.4103,0.3889
0.3778,0.3778,0.425
0.4545,0.5172,0.4815
0.3514,0.3529,0.3793
0.4865,0.4848,0.5714
0.3784,0.4242,0.4
0.3415,0.359,0.4
0.3902,0.3784,0.4118
0.4444,0.5152,0.6667
0.3488,0.3421,0.4
0.4211,0.4118,0.4483
0.3871,0.4286,0.4286
0.3778,0.3636,0.4359
0.3611,0.3429,0.3871
0.4595,0.5484,0.5862
0.3571,0.3333,0.3571
0.3846,0.4167,0.4054
0.3611,0.3939,0.4
0.4865,0.4,0.4643
0.4737,0.5,0.5357
0.3404,0.3556,0.3143
0.3939,0.4,0.4333
0.45,0.5,0.5313
0.3778,0.4474,0.4848
0.4054,0.4571,0.5
0.4545,0.4444,0.4839
0.3778,0.4324,0.4242
0.35,0.35,0.3636
0.4118,0.5357,0.44
0.4242,0.4333,0.4615
0.4706,0.4516,0.56
0.4211,0.3514,0.4545
0.3429,0.375,0.4
0.4839,0.5172,0.52
0.4474,0.4848,0.5333
0.4412,0.4375,0.4828
0.5484,0.5161,0.5926
0.4571,0.5357,0.5385
0.3571,0.3684,0.4063
0.3611,0.375,0.4194
0.3725,0.3478,0.383
0.4444,0.4839,0.4375
0.2791,0.3333,0.3438
0.5152,0.5667,0.5385
0.381,0.4,0.4571
0.4,0.4286,0.4
0.3182,0.3714,0.3824
0.3714,0.3611,0.4615
0.4545,0.5,0.4815
0.375,0.3889,0.4375
0.4242,0.4194,0.4815
0.4103,0.3514,0.4828
0.3902,0.4103,0.4286
0.3864,0.4,0.4571
0.4242,0.4063,0.3667
0.4167,0.4054,0.4839
0.3667,0.4231,0.4545
0.4359,0.4857,0.4839
0.4167,0.3889,0.4828
0.4333,0.4444,0.5
