RUSBag
98.44
98.44
98.83
98.83
99.22
99.22
98.44
99.22
99.22
99.22
99.22
98.83
98.44
99.22
98.83
98.44
98.83
98.44
98.44
99.22
97.67
98.83
99.22
98.83
98.83
98.83
98.83
98.44
99.22
98.83
98.83
99.22
98.83
98.83
98.83
98.83
99.61
98.83
98.83
98.44
99.22
98.83
98.83
98.83
98.05
98.44
98.44
98.83
98.83
98.44
98.83
98.83
98.83
98.83
99.22
98.44
98.83
98.44
98.83
98.44
98.83
98.83
98.44
98.44
98.83
98.83
98.44
98.83
98.83
99.22
98.83
98.44
98.83
98.05
98.44
99.22
99.22
98.83
98.83
98.44
98.83
99.22
98.83
98.83
98.44
98.83
99.61
98.44
98.83
98.83
99.22
98.83
98.83
99.22
98.83
99.22
99.22
98.83
98.83
99.22

