RUSBag
99.4
99.4
99.25
99.4
99.25
99.25
99.4
99.1
99.1
99.25
99.25
99.25
99.25
99.1
99.25
98.95
99.25
99.25
99.4
98.95
99.4
99.1
99.25
99.25
98.95
99.25
99.1
99.25
99.1
99.25
99.1
99.4
99.1
99.1
99.25
99.25
98.8
99.1
99.25
99.1
99.1
99.1
99.25
99.25
99.25
99.4
99.1
99.1
99.1
99.1
99.4
98.95
99.4
99.1
99.25
98.8
99.1
99.25
99.25
99.25
98.95
99.25
99.25
99.25
99.1
99.1
99.1
99.4
99.25
99.1
99.25
99.4
99.1
99.25
99.25
99.1
98.95
99.1
99.1
99.25
99.1
98.95
99.1
98.95
99.25
99.4
99.1
99.25
99.4
98.95
99.1
99.4
99.1
99.25
99.25
99.4
99.1
99.4
99.1
99.1

