RUSBag
63.55
64.49
60.28
64.95
66.36
65.42
64.02
61.21
63.08
64.02
60.75
61.68
66.36
63.55
64.95
64.02
64.95
63.08
65.89
61.68
64.49
65.42
64.02
65.42
64.95
61.68
65.89
62.62
64.02
63.55
64.02
64.02
63.08
63.55
62.15
61.68
63.55
64.02
65.89
65.42
63.55
62.62
63.55
63.08
62.15
63.08
61.21
63.08
64.02
63.08
62.62
61.68
63.55
61.68
65.89
64.49
60.75
62.62
64.02
67.29
64.49
62.15
64.49
64.95
63.55
62.62
62.62
63.55
64.02
64.95
64.02
64.49
62.15
62.62
63.55
61.68
59.81
64.95
61.21
63.08
63.55
64.49
62.15
64.02
64.02
63.08
63.08
65.42
63.55
61.21
62.62
64.49
64.95
63.08
64.02
63.55
62.62
62.62
64.95
64.49

