RUSBag
77.33
73.26
79.07
76.16
77.91
77.91
77.91
76.74
79.65
76.16
79.65
75.58
74.42
78.49
77.91
79.07
79.07
79.07
79.07
77.91
77.91
74.42
76.74
77.33
77.91
76.74
79.07
77.33
77.33
76.16
77.33
79.07
75.58
76.74
75.58
79.07
79.65
78.49
77.33
80.23
77.91
73.84
77.91
75.58
77.33
75.0
77.33
75.0
75.58
78.49
77.91
78.49
79.07
75.58
77.91
77.91
77.33
72.67
77.33
75.0
75.58
79.07
75.58
77.91
75.58
77.33
79.07
76.16
76.16
78.49
78.49
80.23
76.74
76.74
76.16
78.49
77.33
80.23
76.16
78.49
78.49
76.16
79.07
79.07
76.74
77.33
75.58
78.49
76.74
77.91
78.49
76.16
80.23
76.74
79.07
76.16
79.07
77.33
73.84
77.91

