RUSBag
69.83
70.67
69.71
71.03
69.59
69.83
70.19
69.59
69.35
69.83
69.71
70.79
69.47
70.07
70.55
69.47
69.59
70.07
69.95
70.67
68.51
70.07
68.99
70.55
69.83
70.31
71.03
71.03
69.23
69.95
69.47
71.27
69.83
69.83
69.59
69.47
71.27
70.55
69.35
69.95
70.43
69.47
70.07
70.79
69.35
71.27
70.07
70.43
69.59
70.19
69.11
70.19
70.43
70.07
69.59
71.03
70.55
71.27
70.43
68.99
70.19
70.79
69.95
70.67
69.95
69.71
71.15
71.15
70.43
69.95
69.95
70.07
70.07
70.19
70.55
70.67
68.87
70.79
70.31
69.71
69.71
70.19
71.15
70.91
70.19
69.83
68.99
69.71
70.43
70.07
70.19
69.95
71.63
69.59
69.95
69.83
70.31
69.47
68.99
71.03

