RUSBag
56.53
55.97
56.25
56.53
55.4
53.41
52.56
55.97
52.27
54.26
57.39
54.26
56.82
53.41
54.55
55.68
54.26
55.97
55.97
54.83
55.68
55.11
56.25
52.27
55.97
57.39
53.69
55.11
57.39
53.98
55.68
53.98
55.4
58.24
54.26
54.26
59.66
53.13
57.39
56.82
55.11
54.26
56.53
56.25
53.98
54.26
53.41
52.27
54.83
54.26
51.99
58.52
52.56
57.95
57.1
53.41
51.42
57.95
53.69
55.97
52.56
56.82
57.39
56.53
56.25
53.41
52.27
58.52
51.99
53.69
54.55
51.7
55.11
53.69
54.26
56.25
55.97
54.55
53.41
54.55
57.95
54.83
53.69
54.83
57.1
57.39
57.67
53.69
56.53
55.97
53.69
55.11
55.68
57.1
53.41
53.69
55.97
51.99
58.52
53.13

