RUSBag
61.86
63.06
61.86
63.06
63.36
63.66
62.16
60.96
61.86
61.86
61.26
59.76
63.36
61.56
60.96
63.36
63.36
63.96
61.26
60.96
61.26
61.56
62.46
63.96
62.46
63.06
63.36
63.36
62.46
60.66
61.26
62.46
63.96
62.46
62.76
63.06
61.26
62.46
64.86
61.86
60.96
62.46
61.56
60.36
60.06
63.36
60.06
61.56
62.16
62.76
62.16
62.76
62.46
61.26
62.46
64.56
62.16
64.56
63.66
64.56
62.46
63.06
62.46
64.26
63.06
62.46
61.56
61.86
60.36
61.56
62.76
61.26
63.06
59.76
61.56
62.76
61.26
65.17
60.66
61.26
62.76
64.86
61.26
61.86
60.66
63.06
59.76
61.56
64.26
63.06
61.26
63.06
63.96
61.26
61.26
61.86
64.26
60.96
63.96
63.66

