RUSBag,RUSMaxBag,RUSVoteBag
0.6,0.6087,0.6
0.5814,0.6053,0.5814
0.641,0.6885,0.641
0.6575,0.6452,0.6761
0.5926,0.6563,0.5926
0.6076,0.6389,0.6076
0.5714,0.6053,0.5714
0.7273,0.7843,0.7273
0.6234,0.6567,0.6133
0.6234,0.6087,0.6234
0.6133,0.6452,0.6111
0.6364,0.678,0.6774
0.6154,0.6667,0.6316
0.6757,0.7458,0.6757
0.6076,0.6076,0.6076
0.6667,0.7273,0.6667
0.6571,0.6316,0.6571
0.6154,0.6111,0.6053
0.6316,0.6866,0.6316
0.5647,0.6286,0.5647
0.5926,0.6111,0.5926
0.5952,0.6111,0.5952
0.6849,0.6866,0.6849
0.6579,0.6875,0.6579
0.5647,0.5714,0.5647
0.6667,0.6984,0.6667
0.7385,0.6774,0.7302
0.64,0.6885,0.6486
0.5455,0.6765,0.5455
0.6575,0.75,0.6575
0.5854,0.6667,0.5854
0.6494,0.6765,0.6494
0.6579,0.7302,0.6579
0.6173,0.625,0.6173
0.5783,0.5974,0.5783
0.6,0.5974,0.6234
0.6316,0.6316,0.6316
0.6486,0.6667,0.6667
0.6667,0.6667,0.625
0.5647,0.6316,0.5647
0.5854,0.6875,0.5854
0.6575,0.7037,0.6389
0.5814,0.6389,0.5814
0.6098,0.6301,0.6098
0.6,0.6786,0.6
0.6076,0.6471,0.6076
0.6076,0.64,0.6076
0.6234,0.7059,0.6234
0.6857,0.7241,0.6866
0.64,0.7077,0.64
0.6076,0.5846,0.6076
0.6579,0.7419,0.6579
0.6579,0.6875,0.6579
0.6579,0.75,0.6667
0.5926,0.6133,0.5926
0.6761,0.7619,0.6761
0.575,0.6364,0.575
0.6,0.6032,0.6
0.6053,0.6667,0.6301
0.6076,0.6765,0.6076
0.5974,0.6667,0.5974
0.6076,0.597,0.5867
0.6757,0.7164,0.7692
0.5618,0.6,0.5682
0.5647,0.561,0.5647
0.7059,0.6774,0.7059
0.6575,0.6552,0.6575
0.6,0.6875,0.6
0.5854,0.575,0.5854
0.6957,0.7719,0.6957
0.6575,0.6885,0.6575
0.6329,0.6849,0.6329
0.575,0.6027,0.575
0.6575,0.6875,0.6575
0.6316,0.6557,0.64
0.6984,0.7458,0.7097
0.6154,0.5915,0.6234
0.5517,0.5797,0.5517
0.5783,0.6087,0.5783
0.5926,0.6154,0.5926
0.6234,0.5806,0.6316
0.6024,0.6024,0.6024
0.6479,0.6984,0.6479
0.6329,0.6486,0.6329
0.6154,0.7,0.6154
0.6667,0.7018,0.6857
0.5783,0.6133,0.5783
0.6076,0.5937,0.6076
0.6,0.6133,0.6
0.6486,0.6897,0.6761
0.6,0.5538,0.6076
0.7077,0.6129,0.6875
0.6173,0.641,0.6173
0.6024,0.5938,0.6024
0.5854,0.5946,0.5854
0.6761,0.7273,0.6761
0.6076,0.7119,0.6076
0.6234,0.6053,0.6234
0.6316,0.6176,0.6486
0.6761,0.7719,0.6761
0.6316,0.6102,0.6316
0.641,0.7719,0.641
0.6579,0.6857,0.6579
0.7463,0.7419,0.7576
0.6316,0.7119,0.6316
0.5581,0.6027,0.5581
0.5714,0.6,0.5714
0.64,0.6389,0.64
0.6154,0.7188,0.6234
0.5854,0.6667,0.5926
0.6316,0.7742,0.6316
0.6329,0.6234,0.6154
0.5814,0.575,0.5814
0.6,0.6984,0.6154
0.6076,0.6479,0.6076
0.6486,0.7213,0.6765
0.6479,0.678,0.6479
0.7188,0.7213,0.7419
0.6761,0.6957,0.6667
0.6234,0.6316,0.6316
0.6667,0.75,0.6667
0.7042,0.7458,0.7042
0.5747,0.561,0.5747
0.5814,0.6053,0.5814
0.6875,0.7241,0.6984
0.5854,0.6269,0.5854
0.5647,0.5714,0.5647
0.6857,0.7385,0.7059
0.5926,0.6479,0.5926
0.6377,0.6349,0.6571
0.6761,0.6667,0.7059
0.6024,0.5574,0.6024
0.6173,0.6866,0.6329
0.641,0.7143,0.641
0.6234,0.6216,0.6234
0.6,0.6857,0.6301
0.5714,0.5867,0.5714
0.5946,0.7,0.5915
0.6667,0.7273,0.6667
0.6,0.6563,0.6
0.6316,0.6761,0.6316
0.6579,0.7,0.6579
0.6757,0.6462,0.6364
0.6234,0.7931,0.6234
0.6667,0.7,0.6667
0.6471,0.7018,0.6471
0.575,0.6462,0.6197
0.6154,0.6667,0.6154
0.6234,0.6377,0.6234
0.5714,0.5,0.5714
0.6286,0.6102,0.6176
0.6757,0.6667,0.6757
0.6667,0.6757,0.6667
0.6024,0.56,0.6024
0.6316,0.5882,0.64
0.5854,0.6667,0.6
0.575,0.6269,0.5897
0.5974,0.6207,0.5974
0.5455,0.6471,0.5455
0.7059,0.7241,0.697
0.6076,0.6389,0.6076
0.5435,0.5897,0.5435
0.5946,0.625,0.6111
0.6579,0.75,0.6575
0.6486,0.6486,0.6486
0.6575,0.7119,0.6575
0.6486,0.6667,0.6486
0.5517,0.55,0.5517
0.6575,0.7636,0.6571
0.7273,0.7692,0.7273
0.6234,0.7667,0.6234
0.5682,0.6866,0.5682
0.6575,0.6462,0.6389
0.6944,0.6765,0.7077
0.6301,0.6269,0.6571
0.6,0.5974,0.6
0.6486,0.6667,0.6486
0.6,0.7385,0.6
0.5517,0.6667,0.5517
0.6316,0.6567,0.6316
0.5783,0.5823,0.5783
0.5747,0.5897,0.5747
0.625,0.64,0.625
0.6173,0.6173,0.6173
0.6,0.7385,0.6
0.6301,0.6349,0.6479
0.6575,0.6032,0.6575
0.64,0.7,0.6486
0.6761,0.7213,0.6761
0.64,0.6875,0.64
0.6667,0.6667,0.6563
0.625,0.6197,0.6329
0.6667,0.7213,0.7059
0.6667,0.7119,0.6571
0.6154,0.6957,0.6234
0.6154,0.6269,0.6234
0.5783,0.5846,0.5783
0.6234,0.8136,0.6234
0.6154,0.6154,0.6154
0.5647,0.6377,0.5647
0.6667,0.7097,0.6667
0.5618,0.5952,0.5618
0.6575,0.7368,0.6575
0.6329,0.64,0.6329
0.6571,0.6909,0.6571
0.6,0.6452,0.6
0.5926,0.6452,0.5926
0.6761,0.7213,0.6957
0.6,0.6875,0.6
0.5854,0.6462,0.5854
0.6234,0.6667,0.6234
0.6234,0.7241,0.6575
0.6571,0.7213,0.6571
0.6667,0.6769,0.6667
